UnitID	datasetName	KindOfUnit	TypeStatus	FullScientificName	storage:Institution	storage:Building	storage:ContainerStorage	storage:Column	storage:ContainerName	storage:ContainerType	storage:SubContainerStorage	Property1	PropertyValue1	Property2	PropertyValue2	Property3	PropertyValue3	Property4	PropertyValue4	Property5	PropertyValue5	Property6	PropertyValue6	Property7	PropertyValue7	Property8	PropertyValue8	Notes
RMCA_ENT_161_BOX_28	DIPTERAE	specimen	Paratype	Siphona patellaipalpis	Royal Museum for Central Africa	Colonial Palace	box	161	28	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) patellipalpis 	author_in_source_species	Mesnil									
RMCA_ENT_161_BOX_29	DIPTERAE	specimen	Paratype	Siphona phantasma	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) phantasma 	author_in_source_species	Mesnil									
RMCA ENT 000012076	DIPTERAE	specimen	Holotype	Siphona phantasma	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) phantasma 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012076 DV	ht_head_front_view	RMCA ENT 000012076 HV	ht_lateral_view	RMCA ENT 000012076 LV	ht_labels	RMCA ENT 000012076 LB	
RMCA ENT 000012077	DIPTERAE	specimen	Holotype	Siphona reducta	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) reducta 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012077 DV	ht_head_front_view	RMCA ENT 000012077 HV	ht_lateral_view	RMCA ENT 000012077 LV	ht_labels	RMCA ENT 000012077 LB	
RMCA_ENT_161_BOX_29	DIPTERAE	specimen		Siphona reducta	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) reducta 	author_in_source_species	Mesnil									
RMCA_ENT_161_BOX_29	DIPTERAE	specimen	Paratype	Siphona rubrica	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) rubrica 	author_in_source_species	Mesnil									
RMCA ENT 000012078	DIPTERAE	specimen	Holotype	Siphona rubrica	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) rubrica 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012078 DV	ht_head_front_view	RMCA ENT 000012078 HV	ht_lateral_view	RMCA ENT 000012078 LV	ht_labels	RMCA ENT 000012078 LB	
RMCA ENT 000012079	DIPTERAE	specimen	Holotype	Siphona setinerva	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) setinerva 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012079 DV	ht_head_front_view	RMCA ENT 000012079 HV	ht_lateral_view	RMCA ENT 000012079 LV	ht_labels	RMCA ENT 000012079 LB	
RMCA ENT 000012080	DIPTERAE	specimen	Holotype	Siphona simulans	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) simulans 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012080 DV	ht_head_front_view	Holotype without head	ht_lateral_view	RMCA ENT 000012080 LV	ht_labels	RMCA ENT 000012080 LB	Holotype without head
RMCA_ENT_161_BOX_29	DIPTERAE	specimen	Paratype	Siphona spinulosa	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) spinulosa 	author_in_source_species	Mesnil									
RMCA ENT 000012081	DIPTERAE	specimen	Holotype	Siphona spinulosa	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) spinulosa 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012081 DV	ht_head_front_view	RMCA ENT 000012081 HV	ht_lateral_view	RMCA ENT 000012081 LV	ht_labels	RMCA ENT 000012081 LB	
RMCA ENT 000012082	DIPTERAE	specimen	Holotype	Siphona trichaeta	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) trichaeta 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012082 DV	ht_head_front_view	RMCA ENT 000012082 HV	ht_lateral_view	RMCA ENT 000012082 LV	ht_labels	RMCA ENT 000012082 LB	
RMCA ENT 000012083	DIPTERAE	specimen	Holotype	Siphona unispina	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) unispina (=var.infuscata) 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012083 DV	ht_head_front_view	RMCA ENT 000012083 HV	ht_lateral_view	RMCA ENT 000012083 LV	ht_labels	RMCA ENT 000012083 LB	
RMCA ENT 000012084	DIPTERAE	specimen	Holotype	Siphona unispina	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) unispina (=var.infuscata) 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012084 DV	ht_head_front_view	RMCA ENT 000012084 HV	ht_lateral_view	RMCA ENT 000012084 LV	ht_labels	RMCA ENT 000012084 LB	
RMCA_ENT_161_BOX_29	DIPTERAE	specimen	Paratype	Siphona unispina	Royal Museum for Central Africa	Colonial Palace	box	161	29	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) unispina (=var.infuscata) 	author_in_source_species	Mesnil									
RMCA ENT 000012085	DIPTERAE	specimen	Holotype	Siphona wittei	Royal Museum for Central Africa	Colonial Palace	box	161	30	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) wittei 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012085 DV	ht_head_front_view	RMCA ENT 000012085 HV	ht_lateral_view	RMCA ENT 000012085 LV	ht_labels	RMCA ENT 000012085 LB	
RMCA_ENT_161_BOX_30	DIPTERAE	specimen	Paratype	Siphona wittei	Royal Museum for Central Africa	Colonial Palace	box	161	30	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Siphona (=Crocuta=Bucentes) wittei 	author_in_source_species	Mesnil									
RMCA_ENT_161_BOX_43	DIPTERAE	specimen	Paratype	Sisyropa insolita	Royal Museum for Central Africa	Colonial Palace	box	161	43	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Sisyropa insolita 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_43	DIPTERAE	specimen		Sisyropa insolita	Royal Museum for Central Africa	Colonial Palace	box	161	43	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Sisyropa insolita 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_43	DIPTERAE	specimen	Paratype	Sisyropa negator	Royal Museum for Central Africa	Colonial Palace	box	161	43	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Sisyropa negator 	author_in_source_species	Curran									
RMCA_ENT_139_BOX_28	DIPTERAE	specimen		Smeryngolaphria pallida	Royal Museum for Central Africa	Colonial Palace	box	139	28	dry		taxonomy_source	gbif	author_gbif	"Bromley, 1935"	name_in_source	Smeryngolaphria pallida 	author_in_source_species	Bromley									
RMCA ENT 000016793	DIPTERAE	specimen	Holotype	Sphiximorpha bezzii	Royal Museum for Central Africa	Colonial Palace	box	143	33	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Sphiximorpha bezzii 	author_in_source_species	Hervé-Bazin	ht_dorsal_view	RMCA ENT 000016793 DV	ht_head_front_view	RMCA ENT 000016793 HV	ht_lateral_view	RMCA ENT 000016793 LV	ht_labels	RMCA ENT 000016793 LB	
RMCA_ENT_143_BOX_33	DIPTERAE	specimen		Sphiximorpha bezzii	Royal Museum for Central Africa	Colonial Palace	box	143	33	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Sphiximorpha bezzii 	author_in_source_species	Hervé-Bazin									
RMCA_ENT_139_BOX_46	DIPTERAE	specimen		Stichopogon caffer	Royal Museum for Central Africa	Colonial Palace	box	139	46	dry		taxonomy_source	gbif	author_gbif	"Hermann, 1907"	name_in_source	Stichopogon caffer 	author_in_source_species	Hermann									
RMCA_ENT_139_BOX_46	DIPTERAE	specimen		Stichopogon hermanni	Royal Museum for Central Africa	Colonial Palace	box	139	46	dry		taxonomy_source	gbif	author_gbif	"Bezzi, 1910"	name_in_source	Stichopogon hermanni 	author_in_source_species	Bezzi									
RMCA_ENT_139_BOX_46	DIPTERAE	specimen		Stichopogon parvulus	Royal Museum for Central Africa	Colonial Palace	box	139	46	dry		taxonomy_source	gbif	author_gbif	"(Bigot, 1859)"	name_in_source	Stichopogon parvulus 	author_in_source_species	Bigot									
RMCA_ENT_139_BOX_46	DIPTERAE	specimen		Stichopogon punctus	Royal Museum for Central Africa	Colonial Palace	box	139	46	dry		taxonomy_source	gbif	author_gbif	"Loew, 1851"	name_in_source	Stichopogon punctus 	author_in_source_species	Loew									
RMCA ENT 000011965	DIPTERAE	specimen	Holotype	Stiphrolamyra angularis	Royal Museum for Central Africa	Colonial Palace	box	139	28	dry		taxonomy_source	gbif	author_gbif	"(Loew, 1858)"	name_in_source	Stiphrolamyra angularis (=rubra) 	author_in_source_species	Loew (Bromley)	ht_dorsal_view	RMCA ENT 000011965 DV	ht_head_front_view	RMCA ENT 000011965 HV	ht_lateral_view	RMCA ENT 000011965 LV	ht_labels	RMCA ENT 000011965 LB	
RMCA_ENT_139_BOX_27	DIPTERAE	specimen		Storthyngomerus tridentatus	Royal Museum for Central Africa	Colonial Palace	box	139	27	dry		taxonomy_source	gbif	author_gbif	"(Fabricius, 1805)"	name_in_source	Storthyngomerus tridentatus (=dymes=aurea) 	author_in_source_species	"Fabricius (Walker, Bromley)"									
RMCA ENT 000011942	DIPTERAE	specimen	Holotype	Storthyngomerus tridentatus	Royal Museum for Central Africa	Colonial Palace	box	139	27	dry		taxonomy_source	gbif	author_gbif	"(Fabricius, 1805)"	name_in_source	Storthyngomerus tridentatus (=dymes=aurea) 	author_in_source_species	"Fabricius (Walker, Bromley)"	ht_dorsal_view	RMCA ENT 000011942 DV	ht_head_front_view	RMCA ENT 000011942 HV	ht_lateral_view	RMCA ENT 000011942 LV	ht_labels	RMCA ENT 000011942 LB	
RMCA_ENT_144_BOX_6	DIPTERAE	specimen		Stylogaster camrasi	Royal Museum for Central Africa	Colonial Palace	box	144	6	dry		taxonomy_source	gbif	author_gbif	"Stuckenberg, 1963"	name_in_source	Stylogaster camrasi 	author_in_source_species	Stuckenberg									
RMCA_ENT_144_BOX_6	DIPTERAE	specimen		Stylogaster frontalis	Royal Museum for Central Africa	Colonial Palace	box	144	6	dry		taxonomy_source	gbif	author_gbif	"Krober, 1914"	name_in_source	Stylogaster frontalis 	author_in_source_species	Kroeber									
RMCA_ENT_144_BOX_6	DIPTERAE	specimen	Paratype	Stylogaster frontalis	Royal Museum for Central Africa	Colonial Palace	box	144	6	dry		taxonomy_source	gbif	author_gbif	"Krober, 1914"	name_in_source	Stylogaster frontalis 	author_in_source_species	Kroeber									
RMCA_ENT_144_BOX_6	DIPTERAE	specimen		Stylogaster frontalis	Royal Museum for Central Africa	Colonial Palace	box	144	6	dry		taxonomy_source	gbif	author_gbif	"Krober, 1914"	name_in_source	Stylogaster frontalis 	author_in_source_species	Kroeber									
RMCA_ENT_144_BOX_6	DIPTERAE	specimen		Stylogaster leonum	Royal Museum for Central Africa	Colonial Palace	box	144	6	dry		taxonomy_source	gbif	author_gbif	"(Westwood, 1851)"	name_in_source	Stylogaster leonum 	author_in_source_species	Westwood									
RMCA ENT 000012185	DIPTERAE	specimen	Holotype	Stylogaster nitens	Royal Museum for Central Africa	Colonial Palace	box	144	6	dry		taxonomy_source	gbif	author_gbif	"Brunetti, 1925"	name_in_source	Stylogaster nitens (=nitidula) ??? 	author_in_source_species	Brunetti (Kroeber)	ht_dorsal_view	RMCA ENT 000012185 DV	ht_head_front_view	RMCA ENT 000012185 HV	ht_lateral_view	RMCA ENT 000012185 LV	ht_labels	RMCA ENT 000012185 LB	"étiquette placée comme si c'était des synonymes mais pas de ""="""
RMCA_ENT_144_BOX_6	DIPTERAE	specimen		Stylogaster nitens	Royal Museum for Central Africa	Colonial Palace	box	144	6	dry		taxonomy_source	gbif	author_gbif	"Brunetti, 1925"	name_in_source	Stylogaster nitens (=nitidula) ??? 	author_in_source_species	Brunetti (Kroeber)									"étiquette placée comme si c'était des synonymes mais pas de ""="""
RMCA_ENT_144_BOX_6	DIPTERAE	specimen		Stylogaster obscurinotum	Royal Museum for Central Africa	Colonial Palace	box	144	6	dry	slide	taxonomy_source	gbif	author_gbif	"Krober, 1936"	name_in_source	Stylogaster obscurinotum 	author_in_source_species	Kroeber									
RMCA ENT 000012186	DIPTERAE	specimen	Holotype	Stylogaster obscurinotum	Royal Museum for Central Africa	Colonial Palace	box	144	6	dry	slide	taxonomy_source	gbif	author_gbif	"Krober, 1936"	name_in_source	Stylogaster obscurinotum 	author_in_source_species	Kroeber	ht_dorsal_view	RMCA ENT 000012186 DV	ht_head_front_view	RMCA ENT 000012186 HV	ht_lateral_view	RMCA ENT 000012186 LV	ht_labels	RMCA ENT 000012186 LB	
RMCA_ENT_144_BOX_6	DIPTERAE	specimen		Stylogaster varifrons	Royal Museum for Central Africa	Colonial Palace	box	144	6	dry		taxonomy_source	gbif	author_gbif	"Malloch, 1930"	name_in_source	Stylogaster varifrons 	author_in_source_species	Malloch									
RMCA_ENT_144_BOX_6	DIPTERAE	specimen	Paratype	Stylogaster westwoodi	Royal Museum for Central Africa	Colonial Palace	box	144	6	dry		taxonomy_source	gbif	author_gbif	"Smith, 1967"	name_in_source	Stylogaster westwoodi 	author_in_source_species	Smith									
RMCA ENT 000012028	DIPTERAE	specimen	Holotype	Sumpigaster brunnea	Royal Museum for Central Africa	Colonial Palace	box	161	13	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Sumpigaster (=Synhypostena=Syneplaca) brunnea 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012028 DV	ht_head_front_view	RMCA ENT 000012028 HV	ht_lateral_view	RMCA ENT 000012028 LV	ht_labels	RMCA ENT 000012028 LB	
RMCA_ENT_161_BOX_13	DIPTERAE	specimen		Sumpigaster diaristata	Royal Museum for Central Africa	Colonial Palace	box	161	13	dry		taxonomy_source	gbif	author_gbif	"(Townsend, 1933)"	name_in_source	Sumpigaster (=Synhypostena=Syneplaca) diaristata (=ghesquierei) 	author_in_source_species	Townsend (Vill)									
RMCA_ENT_139_BOX_10	DIPTERAE	specimen		Synolcus dubius	Royal Museum for Central Africa	Colonial Palace	box	139	10	dry		taxonomy_source	gbif	author_gbif	"(Macquart, 1846)"	name_in_source	Synolcus dubius 	author_in_source_species	Macquart									
RMCA ENT 000011914	DIPTERAE	specimen	Holotype	Synolcus malawi	Royal Museum for Central Africa	Colonial Palace	box	139	10	dry		taxonomy_source	gbif	author_gbif	"Londt, 1990"	name_in_source	Synolcus malawi 	author_in_source_species	Londt	ht_dorsal_view	RMCA ENT 000011914 DV	ht_head_front_view	RMCA ENT 000011914 HV	ht_lateral_view	RMCA ENT 000011914 LV	ht_labels	RMCA ENT 000011914 LB	
RMCA_ENT_139_BOX_10	DIPTERAE	specimen	Paratype	Synolcus malawi	Royal Museum for Central Africa	Colonial Palace	box	139	10	dry		taxonomy_source	gbif	author_gbif	"Londt, 1990"	name_in_source	Synolcus malawi 	author_in_source_species	Londt									
RMCA_ENT_143_BOX_33	DIPTERAE	specimen		Syritta abyssinica	Royal Museum for Central Africa	Colonial Palace	box	143	33	dry		taxonomy_source	gbif	author_gbif	"Rondani, 1873"	name_in_source	Syritta abyssinica 	author_in_source_species	Rondani									prêt
RMCA_ENT_143_BOX_33	DIPTERAE	specimen		Syritta austeni	Royal Museum for Central Africa	Colonial Palace	box	143	33	dry		taxonomy_source	gbif	author_gbif	"Bezzi, 1915"	name_in_source	Syritta austeni 	author_in_source_species	Bezzi									
RMCA_ENT_143_BOX_36	DIPTERAE	specimen	Paratype	Syritta barbata	Royal Museum for Central Africa	Colonial Palace	box	143	36	dry		taxonomy_source	gbif	author_gbif	"Lyneborg & Barkemeyer, 2005"	name_in_source	Syritta barbata 	author_in_source_species	Lyneborg & Barkemeyer									
RMCA_ENT_143_BOX_36	DIPTERAE	specimen	Paratype	Syritta breva	Royal Museum for Central Africa	Colonial Palace	box	143	36	dry		taxonomy_source	gbif	author_gbif	"Lyneborg & Barkemeyer, 2005"	name_in_source	Syritta breva 	author_in_source_species	Lyneborg & Barkemeyer									
RMCA_ENT_143_BOX_33	DIPTERAE	specimen		Syritta bulbus	Royal Museum for Central Africa	Colonial Palace	box	143	33	dry		taxonomy_source	gbif	author_gbif	"Walker, 1849"	name_in_source	Syritta bulbus 	author_in_source_species	Walker									prêt
RMCA ENT 000016796	DIPTERAE	specimen	Holotype	Syritta cerca	Royal Museum for Central Africa	Colonial Palace	box	143	36	dry		taxonomy_source	gbif	author_gbif	"Lyneborg & Barkemeyer, 2005"	name_in_source	Syritta cerca 	author_in_source_species	Lyneborg & Barkemeyer	ht_dorsal_view	RMCA ENT 000016796 DV	ht_head_front_view	RMCA ENT 000016796 HV	ht_lateral_view	RMCA ENT 000016796 LV	ht_labels	RMCA ENT 000016796 LB	
RMCA_ENT_143_BOX_36	DIPTERAE	specimen	Paratype	Syritta cerca	Royal Museum for Central Africa	Colonial Palace	box	143	36	dry		taxonomy_source	gbif	author_gbif	"Lyneborg & Barkemeyer, 2005"	name_in_source	Syritta cerca 	author_in_source_species	Lyneborg & Barkemeyer									
RMCA ENT 000016799	DIPTERAE	specimen	Holotype	Syritta congoensis	Royal Museum for Central Africa	Colonial Palace	box	143	36	dry		taxonomy_source	gbif	author_gbif	"Lyneborg & Barkemeyer, 2005"	name_in_source	Syritta congoensis 	author_in_source_species	Lyneborg & Barkemeyer	ht_dorsal_view	RMCA ENT 000016799 DV	ht_head_front_view	RMCA ENT 000016799 HV	ht_lateral_view	RMCA ENT 000016799 LV	ht_labels	RMCA ENT 000016799 LB	
RMCA_ENT_143_BOX_34	DIPTERAE	specimen		Syritta dilatata	Royal Museum for Central Africa	Colonial Palace	box	143	34	dry		taxonomy_source	gbif	author_gbif	"Keiser, 1971"	name_in_source	Syritta dilatata 	author_in_source_species	Keiser									
RMCA_ENT_143_BOX_34	DIPTERAE	specimen		Syritta fasciata	Royal Museum for Central Africa	Colonial Palace	box	143	34	dry		taxonomy_source	gbif	author_gbif	"(Wiedemann, 1830)"	name_in_source	Syritta fasciata 	author_in_source_species	Wied.									prêt
RMCA_ENT_143_BOX_34	DIPTERAE	specimen		Syritta flaviventris	Royal Museum for Central Africa	Colonial Palace	box	143	34	dry		taxonomy_source	gbif	author_gbif	"Macquart, 1842"	name_in_source	Syritta flaviventris 	author_in_source_species	Macquart									
RMCA_ENT_143_BOX_35	DIPTERAE	specimen		Syritta hirta	Royal Museum for Central Africa	Colonial Palace	box	143	35	dry		taxonomy_source	gbif	author_gbif	"Curran, 1939"	name_in_source	Syritta hirta 	author_in_source_species	Curran									
RMCA ENT 000016795	DIPTERAE	specimen	Holotype	Syritta incrassata	Royal Museum for Central Africa	Colonial Palace	box	143	36	dry		taxonomy_source	gbif	author_gbif	"Lyneborg & Barkemeyer, 2005"	name_in_source	Syritta incrassata 	author_in_source_species	Lyneborg & Barkemeyer	ht_dorsal_view	RMCA ENT 000016795 DV	ht_head_front_view	RMCA ENT 000016795 HV	ht_lateral_view	RMCA ENT 000016795 LV	ht_labels	RMCA ENT 000016795 LB	
RMCA_ENT_143_BOX_36	DIPTERAE	specimen		Syritta lanipes	Royal Museum for Central Africa	Colonial Palace	box	143	36	dry		taxonomy_source	gbif	author_gbif	"Bezzi, 1921"	name_in_source	Syritta lanipes 	author_in_source_species	Bezzi									
RMCA_ENT_143_BOX_34	DIPTERAE	specimen		Syritta latitarsata	Royal Museum for Central Africa	Colonial Palace	box	143	34	dry		taxonomy_source	gbif	author_gbif	"Macquart, 1842"	name_in_source	Syritta latitarsata 	author_in_source_species	Macquart									prêt
RMCA ENT 000016794	DIPTERAE	specimen	Holotype	Syritta leona	Royal Museum for Central Africa	Colonial Palace	box	143	35	dry		taxonomy_source	gbif	author_gbif	"Lyneborg & Barkemeyer, 2005"	name_in_source	Syritta leona 	author_in_source_species	Lyneborg & Barkemeyer	ht_dorsal_view	RMCA ENT 000016794 DV	ht_head_front_view	RMCA ENT 000016794 HV	ht_lateral_view	RMCA ENT 000016794 LV	ht_labels	RMCA ENT 000016794 LB	
RMCA_ENT_143_BOX_35	DIPTERAE	specimen		Syritta leona	Royal Museum for Central Africa	Colonial Palace	box	143	35	dry		taxonomy_source	gbif	author_gbif	"Lyneborg & Barkemeyer, 2005"	name_in_source	Syritta leona 	author_in_source_species	Lyneborg & Barkemeyer									
RMCA_ENT_143_BOX_35	DIPTERAE	specimen	Paratype	Syritta leona	Royal Museum for Central Africa	Colonial Palace	box	143	35	dry		taxonomy_source	gbif	author_gbif	"Lyneborg & Barkemeyer, 2005"	name_in_source	Syritta leona 	author_in_source_species	Lyneborg & Barkemeyer									
