UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update																					
Tw74350	2017	2	1	Bakker, Henk en Hurkmans, Willem			8185			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74351	2017	2	1	Bakker, Henk en Hurkmans, Willem			9884			Carallia brachiata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74352	2017	2	1	Bakker, Henk en Hurkmans, Willem			10439			Toechima  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74353	2017	2	1	Bakker, Henk en Hurkmans, Willem			10440			Bhesa archboldiana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74354	2017	2	1	Bakker, Henk en Hurkmans, Willem			10441			Dysoxylum  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74355	2017	2	1	Bakker, Henk en Hurkmans, Willem			10443			Lophopetalum  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74356	2017	2	1	Bakker, Henk en Hurkmans, Willem			10444			Flindersia amboinensis 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74357	2017	2	1	Bakker, Henk en Hurkmans, Willem			10501			Litsea firma 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74358	2017	2	1	Bakker, Henk en Hurkmans, Willem			10502			Palaquium ridleye 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74359	2017	2	1	Bakker, Henk en Hurkmans, Willem			10503			Palaquium ridleye 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74360	2017	2	1	Bakker, Henk en Hurkmans, Willem			10506			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74361	2017	2	1	Bakker, Henk en Hurkmans, Willem			10507			Excoecaria myrioneura 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74362	2017	2	1	Bakker, Henk en Hurkmans, Willem			10509			Litsea firma 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74363	2017	2	1	Bakker, Henk en Hurkmans, Willem			10511			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74364	2017	2	1	Bakker, Henk en Hurkmans, Willem			10512			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74365	2017	2	1	Bakker, Henk en Hurkmans, Willem			10513			Eugenia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74366	2017	2	1	Bakker, Henk en Hurkmans, Willem			10514			Anisoptera kostermansiana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74367	2017	2	1	Bakker, Henk en Hurkmans, Willem			10516			Cerbera floribunda 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74368	2017	2	1	Bakker, Henk en Hurkmans, Willem			10517			Flindersia pimenteliana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74369	2017	2	1	Bakker, Henk en Hurkmans, Willem			10519			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74370	2017	2	1	Bakker, Henk en Hurkmans, Willem			10520			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74371	2017	2	1	Bakker, Henk en Hurkmans, Willem			10523			Sloanea  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74372	2017	2	1	Bakker, Henk en Hurkmans, Willem			10524			Galbulimima belgraveana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74373	2017	2	1	Bakker, Henk en Hurkmans, Willem			10526			Lithocarpus moluccatt??? 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74374	2017	2	1	Bakker, Henk en Hurkmans, Willem			10527			Myristica fatua 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74375	2017	2	1	Bakker, Henk en Hurkmans, Willem			10529			Sloanea pullei 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74376	2017	2	1	Bakker, Henk en Hurkmans, Willem			10531			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74377	2017	2	1	Bakker, Henk en Hurkmans, Willem			10530			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74378a	2017	2	1	Bakker, Henk en Hurkmans, Willem			#N/A			#N/A																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74378b	2017	2	1	Bakker, Henk en Hurkmans, Willem			#N/A			#N/A																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74379	2017	2	1	Bakker, Henk en Hurkmans, Willem			10536			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74380	2017	2	1	Bakker, Henk en Hurkmans, Willem			10539			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74381	2017	2	1	Bakker, Henk en Hurkmans, Willem			10543			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74382	2017	2	1	Bakker, Henk en Hurkmans, Willem			10544			Urandra brassii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74383	2017	2	1	Bakker, Henk en Hurkmans, Willem			10546			Ceratopetalum succirubrum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74384	2017	2	1	Bakker, Henk en Hurkmans, Willem			10547			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74385	2017	2	1	Bakker, Henk en Hurkmans, Willem			10548			Schizomeria  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74386	2017	2	1	Bakker, Henk en Hurkmans, Willem			10549			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74387	2017	2	1	Bakker, Henk en Hurkmans, Willem			10550			Cryptocarya  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74388	2017	2	1	Bakker, Henk en Hurkmans, Willem			10551			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74389	2017	2	1	Bakker, Henk en Hurkmans, Willem			10556			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74390	2017	2	1	Bakker, Henk en Hurkmans, Willem			10559			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74391	2017	2	1	Bakker, Henk en Hurkmans, Willem			10562			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74392	2017	2	1	Bakker, Henk en Hurkmans, Willem			10565			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74393	2017	2	1	Bakker, Henk en Hurkmans, Willem			10567			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74394	2017	2	1	Bakker, Henk en Hurkmans, Willem			10568			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74395a	2017	2	1	Bakker, Henk en Hurkmans, Willem			#N/A			#N/A																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74395b	2017	2	1	Bakker, Henk en Hurkmans, Willem			#N/A			#N/A																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74396	2017	2	1	Bakker, Henk en Hurkmans, Willem			10570			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74397	2017	2	1	Bakker, Henk en Hurkmans, Willem			10572			Pygeum parviflorum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74398	2017	2	1	Bakker, Henk en Hurkmans, Willem			10575			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74399	2017	2	1	Bakker, Henk en Hurkmans, Willem			10577			Engelhardia rigida 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74400	2017	2	1	Bakker, Henk en Hurkmans, Willem			10582			Elaeocarpus  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74401	2017	2	1	Bakker, Henk en Hurkmans, Willem			10583			Anisoptera kostermansiana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74402	2017	2	1	Bakker, Henk en Hurkmans, Willem			10584			Gordonia papuana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74403	2017	2	1	Bakker, Henk en Hurkmans, Willem			10585			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74404	2017	2	1	Bakker, Henk en Hurkmans, Willem			10588			Pygeum parviflorum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74405	2017	2	1	Bakker, Henk en Hurkmans, Willem			10592			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74406	2017	2	1	Bakker, Henk en Hurkmans, Willem			10594			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74407	2017	2	1	Bakker, Henk en Hurkmans, Willem			10596			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
