Taxon_Notes	IdentifiedBy	IdentificationDay	IdentificationMonth	IdentificationYear	TypeStatus	Identification_Notes	ParasiteSpecies	ParasiteIdentifier	HostSpecies	HostIdentifier	UnitID	additionalID	collection_imported	accessionNumber	label_created_by	media_files	Notes	acquisitionType 	acquiredFrom	acquisitionDay	acquisitionMonth	acquisitionYear	Acquisition_Notes	sex	lifeStage	maleCount	femaleCount	juvenileCount	totalNumber	notes_Counts	sampling_code	institution	building	floor	room	row	column	shelf	specimen_status	KindOfUnit 	ContainerName	ContainerType	ContainerStorage	SubcontainerName	SubcontainerType	SubcontainerStorage	StorageNotes	DNA_Tag	DNA_box	DNA_tube	DNA_HPos	DNA_VPos	DNA_Notes	FullScientificName	secondary	collectedBy	samplingMethod	expedition_project	collectionStartDay	collectionStartMonth	collectionStartYear	collectionStartTimeH	collectionStartTimeM	collectionEndDay	collectionEndMonth	collectionEndYear	collectionEndTimeH	collectionEndTimeM	geologicalEpoch
					Figured specimen						IRSNB M 1037		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								4th lower premolar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1038		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								4th lower premolar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1039		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								4th lower premolar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1040		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								4th lower premolar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1041		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								4th lower premolar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1042		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								1st lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1043		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								1st lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1044		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								1st lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1045		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								1st lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1046		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								1st lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1047		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								2nd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1048		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								2nd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1049		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								2nd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1050		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								2nd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1051		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								2nd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1052		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								2nd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1053		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1054		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1055		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1056		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1057		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1058		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1059		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1060		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1061		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1062		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1063		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1064		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1065		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1066		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1067		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								2nd right metatarsal														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1068		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								2nd right metatarsal														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1069		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								2nd right metatarsal														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1070		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								2nd left metacarpal														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1071		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								2nd right metacarpal														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1072		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								2nd right metacarpal														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1073		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1074		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1075		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								3rd lower molar														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1076		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								left lower maxillary fragment														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1077		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								lower right maxilla														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1078		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								left ulna fragment														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1079		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								radius fragment														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1080		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								radius fragment														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1081		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								bone fragment														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1082		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								bone fragment														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1083		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								bone fragment														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1084		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								bone fragment														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1085		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								bone fragment														Ursus spelaeus	part-A														Pleistocene
					Figured specimen						IRSNB M 1086		Dupont	17172			Collection Dupont														IRSNB M 0988	Royal Belgian Institute of Natural Sciences								bone fragment														Ursus spelaeus	part-A														Pleistocene
