UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	Original_aquisition_date	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update	xylotheek_ID	xylotheek_kast	xylotheek_legger	xylotheek_remarks	Locality_on_Google_Maps	Density															
Tw17671					Michigan State University					SN2366	Castanea dentata (Marshall) Borkhausen	accepted		North America	U.S.A.	Virginia																		CAPA	Xylarium ground floor	Xylarium ground floor		3824	16	4																		
Tw17672					Michigan State University					SN13145	Virola koschnyi Warb.	accepted		North America	Nicaragua																			CAPA	Xylarium ground floor	Xylarium ground floor		8501	32	1																		
Tw17673					Michigan State University					SN5507	Fraxinus americana L.	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17674					Michigan State University					SN8	Abies balsamea (L.) Mill.	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17675					Michigan State University					SN6993	Larix laricina (Du Roi) K. Koch	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17676					Michigan State University					SN6996	Larix occidentalis Nutt.	accepted		North America	U.S.A.	Idaho																		CAPA	spare collection (basement)																							
Tw17677					Michigan State University					SN9488	Pinus banksiana Lamb.	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17678					Univ. Madison					SN9443	Picea sitchensis (Bong.) Carrière	accepted		North America	U.S.A.	Alaska		2	1	2		7 | 51	coupe | sample	drawer | xylotheek cabinet	11 | 5					Tw_17678_tan 100x.jpg,Tw_17678_tan 200x 01.jpg,Tw_17678_tan 200x 02.jpg,Tw_17678_trans 100x 01.jpg,Tw_17678_trans 100x 02.jpg,Tw_17678_trans 40x 01.jpg,Tw_17678_trans 40x 02.jpg	Tangential section,Tangential section,Tangential section,Transversal section,Transversal section,Transversal section,Transversal section	30,31,32,33,34,35,36		CAPA	Xylarium ground floor	Xylarium ground floor		13277	51	5																		
Tw17679					Michigan State University					SN9525	Pinus lambertiana Douglas	accepted		North America	U.S.A.	California																		CAPA	spare collection (basement)																							
Tw17680					Michigan State University					SN9552	Pinus ponderosa Douglas ex Lawson & C. Lawson	accepted		North America	U.S.A.	California																		CAPA	spare collection (basement)																							
Tw17681					Michigan State University					SN9560	Pinus resinosa Ait.	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17682					Michigan State University					SN9570	Pinus strobus L.	accepted		North America	U.S.A.	Michigan																		CAPA	Xylarium ground floor	Xylarium ground floor		13382	51	7																		
Tw17683					Michigan State University					SN10278	Pseudotsuga menziesii (Mirb.) Franco	accepted		North America	U.S.A.	Washington																		CAPA	spare collection (basement)																							
Tw17684					Michigan State University					SN12867	Tsuga canadensis (L.) Carrière	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17685					Michigan State University					SN12873	Tsuga heterophylla (Raf.) Sarg.	accepted		North America	U.S.A.	Washington																		CAPA	spare collection (basement)																							
Tw17686					Michigan State University					SN9761	Platanus occidentalis L.	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17687					Michigan State University					SN10218	Prunus serotina Ehrh.	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17688					Michigan State University					SN9946	Populus deltoidea Marsh.	synonym	Populus deltoides	North America	U.S.A.	Michigan																		CAPA	Xylarium ground floor	Xylarium ground floor		10835	42	2																		
Tw17689					Michigan State University					SN9969	Populus tremuloides Michx.	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17690					Michigan State University					SN11186	Salix nigra Marsh.	accepted		North America	U.S.A.	Michigan																		CAPA	Xylarium ground floor	Xylarium ground floor		10915	42	3																		
Tw17691					Michigan State University					SN11491	Sequoia sempervirens (D. Don) Endl.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw17692					Michigan State University					SN12378	Taxodium distichum (L.) Rich.	accepted		North America	U.S.A.	Louisiana																		CAPA	Xylarium ground floor	Xylarium ground floor		13513	52	3																		
Tw17693					Michigan State University			40		SN12604	Tilia americana L.	accepted		North America	U.S.A.	Michigan																		CAPA	Xylarium ground floor	Xylarium ground floor		12216	47	1																		
Tw17694					Michigan State University					SN2542	Celtis occidentalis L.	accepted		North America	U.S.A.	Ohio																		CAPA	spare collection (basement)																							
Tw17695					Michigan State University					SN12937	Ulmus americana L.	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17696					Michigan State University					SN12964	Ulmus thomasii Sarg.	accepted		North America	U.S.A.	New Mexico																		CAPA	spare collection (basement)																							
Tw17697					Michigan State University					SN12959	Ulmus rubra Muhl.	accepted		North America	U.S.A.	Michigan																		CAPA	Xylarium ground floor	Xylarium ground floor		12359	47	5																		
Tw17698										SN5921	Guibourtia demeusei (Harms) J. Léonard	accepted						1	1	1	1	4	coupe	drawer	30					Tw_17698_ta_010.jpg,Tw_17698_xa_004.jpg	Tangential section ,Transversal section 	40,12		CAPA	spare collection (basement)																							
Tw17699					For.Prod.Res.Inst.			7895	114738	SN1746	Buchanania latifolia Roxb.	accepted		Asia	India	Bihar		1	1	1		1 | 1	coupe | sample	drawer | xylotheek cabinet	4 | 4									CAPA	Xylarium ground floor	Xylarium ground floor		172	1	4																		
Tw17700					For.Res.Inst.			9126	140606	SN4318	Dolichandrone falcata Seem.	accepted		Asia	India	Rajasthan		1	1	1		1 | 5	coupe | sample	drawer | xylotheek cabinet	29 | 4									CAPA	Xylarium ground floor	Xylarium ground floor		1232	5	4																		
Tw17701					For.Res.Inst.			7226	69320	SN4231	Dioticarpus barryi Dunn.	uncertain	Dioticarpus barryi	Asia	India	Madras		1	1	1		2 | 12	coupe | sample	drawer | xylotheek cabinet	26 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		2774	12	1																		
Tw17702					For.Prod.Labo.			6012	40435	SN6298	Hopea glabra Wight & Arn. 	uncertain	Hopea glabra	Asia	India	Madras																		CAPA	Xylarium ground floor	Xylarium ground floor		2825	12	2																		
Tw17703					For.Prod.Res.Inst.			5998	36530	SN9229	Pentacme suavis A.DC. 	uncertain	Pentacme suavis	Asia	Burma																			CAPA	Xylarium ground floor	Xylarium ground floor		2874	12	3																		
Tw17704					For.Res.Inst.			6113	39191	SN4557	Elaeocarpus lanceaefolius Roxb.	accepted		Asia	India	West Bengal																		CAPA	Xylarium ground floor	Xylarium ground floor		3162	13	5																		
Tw17705					For. Res. Inst.			6222	40255	SN10638	Quercus semiserrata Roxb. 	accepted		Asia	India	Assam																		CAPA	Xylarium ground floor	Xylarium ground floor		4060	17	1																		
Tw17706					For. Res. Inst.			6177	39643	SN5955	Gynocardia odorata R. Br.	accepted		Asia	India	West Bengal																		CAPA	Xylarium ground floor	Xylarium ground floor		4158	17	4																		
Tw17707					For. Res. Inst.			7751	106286	SN654	Alseodaphne semecarpifolia Nees	uncertain	Alseodaphne semecarpifolia	Asia	India	Mysore																		CAPA	Xylarium ground floor	Xylarium ground floor		4829	20	2																		
Tw17708					For. Prod. Inst.			6096	39265	SN131	Acacia modesta Wall.	accepted		Asia	Pakistan																			CAPA	Xylarium ground floor	Xylarium ground floor		6065	24	1																		
Tw17709					Forest Res. Inst.			8110	140425	SN9615	Piptadenia oudhensis Brandis	synonym	Indopiptadenia oudhensis	Asia	India	Uttar Pradesh																		CAPA	Xylarium ground floor	Xylarium ground floor		6339	24	7																		
Tw17710												indet																						CAPA	spare collection (basement)																							
Tw17711					For. Res. Inst.			7411	74183	SN8010	Michelia oblonga Wall.	synonym	Magnolia oblonga	Asia	India	Assam																		CAPA	Xylarium ground floor	Xylarium ground floor		7312	28	2																		
Tw17712					Forest Res. Inst.			7252	71430	SN2490	Cedrela microcarpa C. DC.	synonym	Toona ciliata	Asia	India	West Bengal																		CAPA	spare collection (basement)																							
Tw17713					Forest Res. Inst.			6112	39195	SN8601	Nyssa sessiliflora Hook. f. & Thomson	synonym	Nyssa javanica	Asia	India	West Bengal																		CAPA	Xylarium ground floor	Xylarium ground floor		9084	33	5																		
Tw17714					Forest Res. Inst. India			6059	38039	SN9658	Pistacia integerrima Stewart	uncertain	Pistacia integerrima	Asia	Pakistan	Guangdong																		CAPA	Xylarium ground floor	Xylarium ground floor		9407	34	7																		
Tw17715					Forest Res. Inst.			7597	90051	SN2608	Ceriops candolleana Arn.	synonym	Ceriops tagal	Asia	India	Andaman Islands																		CAPA	spare collection (basement)																							
Tw17716					Forest Res. Inst.			6111	39196	SN5211	Evodia fraxinifolia (D. Don) Hook. f.	synonym	Euodia fraxinifolia	Asia	India	West Bengal																		CAPA	spare collection (basement)																							
Tw17717					Forest Res. Inst.			6077	37958	SN5316	Feronia elephantum Corrêa	synonym	Feronia limonia	Asia	India	Madras																		CAPA	Xylarium ground floor	Xylarium ground floor		10735	41	6																		
Tw17718					For. Res. Inst. India			6183	39896	SN9944	Populus ciliata Wall. ex Royle	accepted		Asia	Bangladesh																			CAPA	Xylarium ground floor	Xylarium ground floor		10837	42	2																		
Tw17719					Forest Res. Inst.			6123	40255	SN13461	Zanthoxylum budrunga DC.	synonym	Zanthoxylum rhetsa	Asia	India	West Bengal																		CAPA	Xylarium ground floor	Xylarium ground floor		10788	42	1																		
Tw17720										SN50	Abuta klugii Moldenke	synonym	Abuta imene					1	1	1		6	coupe	drawer	18									CAPA	spare collection (basement)																							
Tw17721					Green, Arthur N.			1488		SN1149	Astronium balansae Engl.	accepted		North America	Panama																			CAPA	spare collection (basement)																							
Tw17722					Green, Arthur N.			31		SN10900	Rhus typhina L.	accepted		North America	U.S.A.	Wisconsin																		CAPA	Xylarium ground floor	Xylarium ground floor		302	1	7																		
Tw17723					Green, Arthur N.			399		SN11365	Schinopsis balansae Engl.	accepted		South America	Brazil			1	1	1		1 | 1	coupe | sample	drawer | xylotheek cabinet	7 | 7									CAPA	Xylarium ground floor	Xylarium ground floor		306	1	7																		
Tw17724					Green, Arthur N.			139		SN2190	Carpinus caroliniana Walter	accepted		North America	U.S.A.	Wisconsin																		CAPA	spare collection (basement)																							
Tw17725					Green, Arthur N.			1325		SN3327	Cornus drummondi C. A. Mey. 	accepted		North America	U.S.A.	Louisiana																		CAPA	spare collection (basement)																							
Tw17726					Green, Arthur N.			1607		SN3655	Cupressus lusitanica Mill.	accepted		North America	Guatemala																			CAPA	spare collection (basement)																							
Tw17727					Green, Arthur N.			413		SN6803	Juniperus scopulorum Sarg.	accepted		North America	U.S.A.	Montana																		CAPA	spare collection (basement)																							
Tw17728					Green, Arthur N.			449		SN6929	Lagerstroemia indica L.	accepted		North America	U.S.A.	Louisiana																		CAPA	spare collection (basement)																							
Tw17729					Green, Arthur N.			2853		SN11519	Shorea agsaboensis W.L. Stern 	uncertain	Shorea agsaboensis	Asia	Philippines																			CAPA	spare collection (basement)																							
Tw17730					Green, Arthur N.			483		SN8578	Nothofagus cunninghami (Hook.) Oerst.	accepted		Oceania	Australia	Tasmania																		CAPA	spare collection (basement)																							
Tw17731					Green, Arthur N.			189		SN10607	Quercus marilandica Muenchh.	accepted		North America	U.S.A.	Louisiana																		CAPA	spare collection (basement)																							
Tw17732					Green, Arthur N.			1117		SN10613	Quercus nigra L.	accepted		North America	U.S.A.	Texas																		CAPA	spare collection (basement)																							
Tw17733					Green, Arthur N.			1282		SN6758	Juglans neotropica Diels	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw17734					Green, Arthur N.			2271		SN164	Acacia sophorae R. Br.	synonym	Acacia longifolia	Oceania	Australia	Tasmania																		CAPA	Xylarium ground floor	Xylarium ground floor		6105	24	2																		
